socks4://111.119.162.248:10919,PH,Unknown
socks4://161.49.100.131:1080,PH,Unknown
socks4://180.191.22.50:4153,PH,Unknown
http://8.212.178.252:8000,PH,Unknown
http://49.144.31.164:8082,PH,Unknown
http://180.191.234.82:8080,PH,Unknown
http://115.147.31.8:8080,PH,Unknown
http://165.101.102.27:8083,PH,Unknown
http://103.25.220.42:8084,PH,Unknown
http://119.92.250.252:8082,PH,Unknown
http://120.28.152.190:8082,PH,San Juan
